feature_id,layer,baseline_bankruptcy_rate,safe_bankruptcy_rate,risky_bankruptcy_rate,baseline_balance,safe_balance,risky_balance,delta_bankruptcy_safe,delta_bankruptcy_risky,delta_balance_safe,delta_balance_risky,baseline_n,safe_n,risky_n
26493,29,0.5,0.7666666666666667,0.6,57.333333333333336,30.333333333333332,56.833333333333336,0.2666666666666667,0.09999999999999998,-27.000000000000004,-0.5,30,30,30
26685,29,0.4,0.5666666666666667,0.6333333333333333,94.53333333333333,55.0,46.5,0.16666666666666663,0.23333333333333328,-39.53333333333333,-48.03333333333333,30,30,30
27313,29,0.5333333333333333,0.6666666666666666,0.6666666666666666,43.5,55.166666666666664,57.5,0.1333333333333333,0.1333333333333333,11.666666666666664,14.0,30,30,30
28288,29,0.4666666666666667,0.6,0.5666666666666667,68.73333333333333,50.0,67.33333333333333,0.1333333333333333,0.09999999999999998,-18.733333333333334,-1.4000000000000057,30,30,30
28453,29,0.6333333333333333,0.8333333333333334,0.7,46.833333333333336,21.833333333333332,44.666666666666664,0.20000000000000007,0.06666666666666665,-25.000000000000004,-2.1666666666666714,30,30,30
28929,29,0.5666666666666667,0.7666666666666667,0.6666666666666666,42.0,27.166666666666668,39.333333333333336,0.20000000000000007,0.09999999999999998,-14.833333333333332,-2.6666666666666643,30,30,30
29097,29,0.5333333333333333,0.6,0.7333333333333333,44.166666666666664,36.833333333333336,29.333333333333332,0.06666666666666665,0.19999999999999996,-7.333333333333329,-14.833333333333332,30,30,30
2934,29,0.4666666666666667,0.8,0.6666666666666666,61.166666666666664,28.5,32.333333333333336,0.33333333333333337,0.19999999999999996,-32.666666666666664,-28.83333333333333,30,30,30
29928,29,0.5333333333333333,0.7333333333333333,0.8,48.833333333333336,47.333333333333336,25.333333333333332,0.19999999999999996,0.2666666666666667,-1.5,-23.500000000000004,30,30,30
30868,29,0.5,0.6333333333333333,0.7,64.5,69.0,33.833333333333336,0.1333333333333333,0.19999999999999996,4.5,-30.666666666666664,30,30,30
30993,29,0.5666666666666667,0.7,0.6,55.166666666666664,54.666666666666664,46.333333333333336,0.1333333333333333,0.033333333333333326,-0.5,-8.833333333333329,30,30,30
31081,29,0.6333333333333333,0.7,0.6666666666666666,50.333333333333336,34.333333333333336,57.666666666666664,0.06666666666666665,0.033333333333333326,-16.0,7.333333333333329,30,30,30
31191,29,0.6666666666666666,0.8,0.6,44.833333333333336,19.166666666666668,74.5,0.13333333333333341,-0.06666666666666665,-25.666666666666668,29.666666666666664,30,30,30
32379,29,0.4666666666666667,0.6,0.6333333333333333,53.333333333333336,45.5,44.0,0.1333333333333333,0.16666666666666663,-7.833333333333336,-9.333333333333336,30,30,30
3454,29,0.43333333333333335,0.6333333333333333,0.7,58.833333333333336,33.333333333333336,32.666666666666664,0.19999999999999996,0.2666666666666666,-25.5,-26.16666666666667,30,30,30
3615,29,0.5666666666666667,0.7333333333333333,0.7333333333333333,50.666666666666664,41.333333333333336,29.0,0.16666666666666663,0.16666666666666663,-9.333333333333329,-21.666666666666664,30,30,30
4774,29,0.5333333333333333,0.7,0.6666666666666666,44.666666666666664,45.0,37.333333333333336,0.16666666666666663,0.1333333333333333,0.3333333333333357,-7.333333333333329,30,30,30
5006,29,0.5666666666666667,0.6333333333333333,0.6333333333333333,58.0,49.0,49.166666666666664,0.06666666666666665,0.06666666666666665,-9.0,-8.833333333333336,30,30,30
5040,29,0.5,0.6666666666666666,0.7333333333333333,89.2,38.333333333333336,29.666666666666668,0.16666666666666663,0.23333333333333328,-50.86666666666667,-59.53333333333333,30,30,30
5113,29,0.43333333333333335,0.6666666666666666,0.6333333333333333,75.66666666666667,36.333333333333336,45.833333333333336,0.23333333333333328,0.19999999999999996,-39.333333333333336,-29.833333333333336,30,30,30
5488,29,0.3333333333333333,0.7666666666666667,0.6666666666666666,79.0,33.833333333333336,66.33333333333333,0.4333333333333334,0.3333333333333333,-45.166666666666664,-12.666666666666671,30,30,30
5703,29,0.5666666666666667,0.7,0.6666666666666666,54.333333333333336,60.0,41.666666666666664,0.1333333333333333,0.09999999999999998,5.666666666666664,-12.666666666666671,30,30,30
8170,29,0.4666666666666667,0.6666666666666666,0.6333333333333333,79.33333333333333,53.166666666666664,45.666666666666664,0.19999999999999996,0.16666666666666663,-26.166666666666664,-33.666666666666664,30,30,30
8197,29,0.43333333333333335,0.6333333333333333,0.5333333333333333,86.83333333333333,43.833333333333336,60.0,0.19999999999999996,0.09999999999999998,-42.99999999999999,-26.83333333333333,30,30,30
8276,29,0.4666666666666667,0.6666666666666666,0.6,70.0,47.5,38.0,0.19999999999999996,0.1333333333333333,-22.5,-32.0,30,30,30
8624,29,0.6,0.7333333333333333,0.7,45.5,25.333333333333332,39.666666666666664,0.1333333333333333,0.09999999999999998,-20.166666666666668,-5.833333333333336,30,30,30
8801,29,0.4666666666666667,0.8333333333333334,0.6,79.0,20.666666666666668,71.0,0.3666666666666667,0.1333333333333333,-58.33333333333333,-8.0,30,30,30
8839,29,0.5666666666666667,0.6666666666666666,0.5666666666666667,60.333333333333336,37.0,62.833333333333336,0.09999999999999998,0.0,-23.333333333333336,2.5,30,30,30
9208,29,0.4666666666666667,0.6333333333333333,0.7666666666666667,61.5,56.833333333333336,36.833333333333336,0.16666666666666663,0.30000000000000004,-4.666666666666664,-24.666666666666664,30,30,30
951,29,0.4,0.6333333333333333,0.5666666666666667,77.33333333333333,51.166666666666664,55.333333333333336,0.23333333333333328,0.16666666666666663,-26.166666666666664,-21.999999999999993,30,30,30
9694,29,0.5666666666666667,0.6333333333333333,0.7333333333333333,54.166666666666664,40.333333333333336,30.666666666666668,0.06666666666666665,0.16666666666666663,-13.833333333333329,-23.499999999999996,30,30,30
9703,29,0.4,0.6,0.7333333333333333,64.16666666666667,48.833333333333336,48.166666666666664,0.19999999999999996,0.33333333333333326,-15.333333333333336,-16.000000000000007,30,30,30
9762,29,0.5333333333333333,0.6,0.7,69.33333333333333,64.16666666666667,44.166666666666664,0.06666666666666665,0.16666666666666663,-5.166666666666657,-25.166666666666664,30,30,30
10744,30,0.6333333333333333,0.7,0.7333333333333333,43.666666666666664,40.666666666666664,38.166666666666664,0.06666666666666665,0.09999999999999998,-3.0,-5.5,30,30,30
10876,30,0.36666666666666664,0.5333333333333333,0.7333333333333333,71.5,57.0,36.333333333333336,0.16666666666666669,0.36666666666666664,-14.5,-35.166666666666664,30,30,30
12795,30,0.43333333333333335,0.7666666666666667,0.7,62.166666666666664,39.5,40.833333333333336,0.33333333333333337,0.2666666666666666,-22.666666666666664,-21.33333333333333,30,30,30
14727,30,0.6,0.7333333333333333,0.5666666666666667,40.0,39.0,55.833333333333336,0.1333333333333333,-0.033333333333333326,-1.0,15.833333333333336,30,30,30
15144,30,0.5333333333333333,0.7333333333333333,0.7,53.166666666666664,33.333333333333336,48.333333333333336,0.19999999999999996,0.16666666666666663,-19.83333333333333,-4.833333333333329,30,30,30
15218,30,0.5,0.6666666666666666,0.6666666666666666,57.0,47.333333333333336,46.333333333333336,0.16666666666666663,0.16666666666666663,-9.666666666666664,-10.666666666666664,30,30,30
15442,30,0.6333333333333333,0.7666666666666667,0.7333333333333333,44.5,19.166666666666668,59.833333333333336,0.13333333333333341,0.09999999999999998,-25.333333333333332,15.333333333333336,30,30,30
15544,30,0.5666666666666667,0.6666666666666666,0.6666666666666666,52.833333333333336,46.0,32.5,0.09999999999999998,0.09999999999999998,-6.833333333333336,-20.333333333333336,30,30,30
15613,30,0.5333333333333333,0.6,0.8333333333333334,67.66666666666667,67.0,33.0,0.06666666666666665,0.30000000000000004,-0.6666666666666714,-34.66666666666667,30,30,30
15947,30,0.6,0.6666666666666666,0.8333333333333334,42.0,38.166666666666664,31.333333333333332,0.06666666666666665,0.2333333333333334,-3.8333333333333357,-10.666666666666668,30,30,30
15997,30,0.5333333333333333,0.6666666666666666,0.7,57.666666666666664,54.5,54.5,0.1333333333333333,0.16666666666666663,-3.1666666666666643,-3.1666666666666643,30,30,30
16403,30,0.4666666666666667,0.6666666666666666,0.6,56.166666666666664,47.166666666666664,67.66666666666667,0.19999999999999996,0.1333333333333333,-9.0,11.500000000000007,30,30,30
16777,30,0.4666666666666667,0.6333333333333333,0.6,56.0,48.833333333333336,35.833333333333336,0.16666666666666663,0.1333333333333333,-7.166666666666664,-20.166666666666664,30,30,30
16845,30,0.4666666666666667,0.7333333333333333,0.6,59.5,42.666666666666664,57.5,0.2666666666666666,0.1333333333333333,-16.833333333333336,-2.0,30,30,30
17033,30,0.5,0.5666666666666667,0.6666666666666666,66.83333333333333,69.33333333333333,39.666666666666664,0.06666666666666665,0.16666666666666663,2.5,-27.166666666666664,30,30,30
17352,30,0.5666666666666667,0.6666666666666666,0.6,46.5,44.0,61.5,0.09999999999999998,0.033333333333333326,-2.5,15.0,30,30,30
17522,30,0.5666666666666667,0.7,0.7666666666666667,69.83333333333333,42.666666666666664,36.166666666666664,0.1333333333333333,0.20000000000000007,-27.166666666666664,-33.666666666666664,30,30,30
17924,30,0.5,0.6333333333333333,0.6,41.5,48.333333333333336,46.166666666666664,0.1333333333333333,0.09999999999999998,6.833333333333336,4.666666666666664,30,30,30
18100,30,0.4666666666666667,0.6666666666666666,0.7666666666666667,77.5,55.0,43.333333333333336,0.19999999999999996,0.30000000000000004,-22.5,-34.166666666666664,30,30,30
18141,30,0.4666666666666667,0.6666666666666666,0.43333333333333335,63.5,50.5,87.33333333333333,0.19999999999999996,-0.033333333333333326,-13.0,23.83333333333333,30,30,30
18542,30,0.3333333333333333,0.5666666666666667,0.7,64.73333333333333,65.0,26.166666666666668,0.23333333333333334,0.36666666666666664,0.2666666666666657,-38.56666666666666,30,30,30
18786,30,0.5,0.6333333333333333,0.7333333333333333,70.66666666666667,45.166666666666664,31.833333333333332,0.1333333333333333,0.23333333333333328,-25.500000000000007,-38.83333333333334,30,30,30
19433,30,0.6333333333333333,0.7333333333333333,0.7666666666666667,46.833333333333336,33.833333333333336,48.0,0.09999999999999998,0.13333333333333341,-13.0,1.1666666666666643,30,30,30
19747,30,0.5666666666666667,0.6333333333333333,0.7333333333333333,53.833333333333336,48.0,26.833333333333332,0.06666666666666665,0.16666666666666663,-5.833333333333336,-27.000000000000004,30,30,30
20172,30,0.5666666666666667,0.6666666666666666,0.5666666666666667,51.166666666666664,46.333333333333336,66.83333333333333,0.09999999999999998,0.0,-4.833333333333329,15.666666666666664,30,30,30
20617,30,0.5,0.6666666666666666,0.7333333333333333,64.83333333333333,32.666666666666664,35.666666666666664,0.16666666666666663,0.23333333333333328,-32.166666666666664,-29.166666666666664,30,30,30
22299,30,0.4666666666666667,0.5333333333333333,0.7666666666666667,63.5,69.66666666666667,42.333333333333336,0.06666666666666665,0.30000000000000004,6.166666666666671,-21.166666666666664,30,30,30
22493,30,0.5666666666666667,0.7,0.7,47.833333333333336,42.833333333333336,50.666666666666664,0.1333333333333333,0.1333333333333333,-5.0,2.8333333333333286,30,30,30
22695,30,0.43333333333333335,0.7,0.5666666666666667,64.16666666666667,39.333333333333336,65.0,0.2666666666666666,0.1333333333333333,-24.833333333333336,0.8333333333333286,30,30,30
22903,30,0.5666666666666667,0.6666666666666666,0.6333333333333333,40.333333333333336,65.66666666666667,65.5,0.09999999999999998,0.06666666666666665,25.333333333333336,25.166666666666664,30,30,30
23605,30,0.5,0.6,0.5333333333333333,74.0,67.83333333333333,74.16666666666667,0.09999999999999998,0.033333333333333326,-6.166666666666671,0.1666666666666714,30,30,30
23955,30,0.5666666666666667,0.7666666666666667,0.7333333333333333,54.0,44.666666666666664,38.333333333333336,0.20000000000000007,0.16666666666666663,-9.333333333333336,-15.666666666666664,30,30,30
24798,30,0.5333333333333333,0.6666666666666666,0.5333333333333333,47.5,38.666666666666664,68.16666666666667,0.1333333333333333,0.0,-8.833333333333336,20.66666666666667,30,30,30
2537,30,0.5333333333333333,0.6,0.6333333333333333,57.333333333333336,57.333333333333336,53.0,0.06666666666666665,0.09999999999999998,0.0,-4.333333333333336,30,30,30
2634,30,0.43333333333333335,0.8333333333333334,0.7333333333333333,81.83333333333333,12.833333333333334,32.666666666666664,0.4,0.29999999999999993,-69.0,-49.166666666666664,30,30,30
26388,30,0.4666666666666667,0.5666666666666667,0.5,67.83333333333333,54.166666666666664,68.66666666666667,0.09999999999999998,0.033333333333333326,-13.666666666666664,0.8333333333333428,30,30,30
26681,30,0.4666666666666667,0.5666666666666667,0.7,58.833333333333336,53.666666666666664,46.0,0.09999999999999998,0.23333333333333328,-5.166666666666671,-12.833333333333336,30,30,30
27100,30,0.4666666666666667,0.6,0.5666666666666667,70.0,66.16666666666667,59.666666666666664,0.1333333333333333,0.09999999999999998,-3.8333333333333286,-10.333333333333336,30,30,30
27112,30,0.5,0.6666666666666666,0.7333333333333333,72.16666666666667,41.0,49.0,0.16666666666666663,0.23333333333333328,-31.16666666666667,-23.16666666666667,30,30,30
27141,30,0.5333333333333333,0.6666666666666666,0.6666666666666666,74.33333333333333,56.833333333333336,39.5,0.1333333333333333,0.1333333333333333,-17.499999999999993,-34.83333333333333,30,30,30
29044,30,0.6666666666666666,0.7666666666666667,0.6333333333333333,35.333333333333336,18.0,46.166666666666664,0.10000000000000009,-0.033333333333333326,-17.333333333333336,10.833333333333329,30,30,30
29157,30,0.4666666666666667,0.7666666666666667,0.6,68.0,36.666666666666664,47.666666666666664,0.30000000000000004,0.1333333333333333,-31.333333333333336,-20.333333333333336,30,30,30
2948,30,0.5,0.5666666666666667,0.5666666666666667,57.166666666666664,64.5,52.333333333333336,0.06666666666666665,0.06666666666666665,7.333333333333336,-4.833333333333329,30,30,30
3069,30,0.5666666666666667,0.6333333333333333,0.8666666666666667,54.833333333333336,62.666666666666664,18.5,0.06666666666666665,0.30000000000000004,7.833333333333329,-36.333333333333336,30,30,30
31063,30,0.5666666666666667,0.8,0.5333333333333333,55.0,29.0,59.5,0.2333333333333334,-0.033333333333333326,-26.0,4.5,30,30,30
32421,30,0.5666666666666667,0.6333333333333333,0.5666666666666667,57.0,49.333333333333336,57.166666666666664,0.06666666666666665,0.0,-7.666666666666664,0.1666666666666643,30,30,30
3269,30,0.4,0.6666666666666666,0.6666666666666666,56.833333333333336,37.666666666666664,47.0,0.2666666666666666,0.2666666666666666,-19.16666666666667,-9.833333333333336,30,30,30
4335,30,0.5,0.8333333333333334,0.7333333333333333,52.666666666666664,20.166666666666668,20.333333333333332,0.33333333333333337,0.23333333333333328,-32.5,-32.33333333333333,30,30,30
461,30,0.4666666666666667,0.7,0.7,58.666666666666664,37.666666666666664,46.0,0.23333333333333328,0.23333333333333328,-21.0,-12.666666666666664,30,30,30
512,30,0.5666666666666667,0.7333333333333333,0.6666666666666666,56.166666666666664,40.166666666666664,38.333333333333336,0.16666666666666663,0.09999999999999998,-16.0,-17.83333333333333,30,30,30
5237,30,0.6333333333333333,0.7,0.6,41.0,52.666666666666664,56.833333333333336,0.06666666666666665,-0.033333333333333326,11.666666666666664,15.833333333333336,30,30,30
5516,30,0.5333333333333333,0.7666666666666667,0.7,54.43333333333333,32.333333333333336,46.166666666666664,0.2333333333333334,0.16666666666666663,-22.099999999999994,-8.266666666666666,30,30,30
5800,30,0.6,0.8333333333333334,0.7666666666666667,40.333333333333336,19.833333333333332,17.333333333333332,0.2333333333333334,0.16666666666666674,-20.500000000000004,-23.000000000000004,30,30,30
6387,30,0.36666666666666664,0.7666666666666667,0.5666666666666667,82.66666666666667,35.666666666666664,63.833333333333336,0.4000000000000001,0.2,-47.00000000000001,-18.833333333333336,30,30,30
6497,30,0.4666666666666667,0.7333333333333333,0.43333333333333335,60.666666666666664,38.166666666666664,90.0,0.2666666666666666,-0.033333333333333326,-22.5,29.333333333333336,30,30,30
7183,30,0.4666666666666667,0.6666666666666666,0.8,70.83333333333333,75.0,24.333333333333332,0.19999999999999996,0.33333333333333337,4.166666666666671,-46.5,30,30,30
7254,30,0.36666666666666664,0.8666666666666667,0.6333333333333333,94.33333333333333,17.666666666666668,48.666666666666664,0.5,0.26666666666666666,-76.66666666666666,-45.666666666666664,30,30,30
7255,30,0.5333333333333333,0.7666666666666667,0.7666666666666667,53.0,36.666666666666664,31.0,0.2333333333333334,0.2333333333333334,-16.333333333333336,-22.0,30,30,30
8068,30,0.5333333333333333,0.6333333333333333,0.5,38.0,45.5,79.83333333333333,0.09999999999999998,-0.033333333333333326,7.5,41.83333333333333,30,30,30
8350,30,0.5333333333333333,0.7666666666666667,0.5333333333333333,58.0,27.333333333333332,58.166666666666664,0.2333333333333334,0.0,-30.666666666666668,0.1666666666666643,30,30,30
8697,30,0.5,0.6,0.6,58.666666666666664,47.833333333333336,54.166666666666664,0.09999999999999998,0.09999999999999998,-10.833333333333329,-4.5,30,30,30
8999,30,0.4,0.7333333333333333,0.7,72.5,38.333333333333336,44.166666666666664,0.33333333333333326,0.29999999999999993,-34.166666666666664,-28.333333333333336,30,30,30
9988,30,0.4666666666666667,0.6333333333333333,0.7,53.166666666666664,44.166666666666664,23.5,0.16666666666666663,0.23333333333333328,-9.0,-29.666666666666664,30,30,30
10036,31,0.5666666666666667,0.7,0.5333333333333333,44.166666666666664,49.0,50.833333333333336,0.1333333333333333,-0.033333333333333326,4.833333333333336,6.666666666666671,30,30,30
10725,31,0.6,0.7333333333333333,0.5666666666666667,38.833333333333336,30.0,51.333333333333336,0.1333333333333333,-0.033333333333333326,-8.833333333333336,12.5,30,30,30
11974,31,0.5333333333333333,0.6,0.43333333333333335,52.666666666666664,43.5,71.66666666666667,0.06666666666666665,-0.09999999999999998,-9.166666666666664,19.000000000000007,30,30,30
14016,31,0.5,0.5666666666666667,0.7,47.333333333333336,51.5,38.333333333333336,0.06666666666666665,0.19999999999999996,4.166666666666664,-9.0,30,30,30
14838,31,0.4666666666666667,0.5666666666666667,0.43333333333333335,74.0,41.333333333333336,82.5,0.09999999999999998,-0.033333333333333326,-32.666666666666664,8.5,30,30,30
15533,31,0.5333333333333333,0.6666666666666666,0.6,54.833333333333336,34.833333333333336,35.5,0.1333333333333333,0.06666666666666665,-20.0,-19.333333333333336,30,30,30
16925,31,0.43333333333333335,0.6333333333333333,0.5333333333333333,73.0,40.666666666666664,44.0,0.19999999999999996,0.09999999999999998,-32.333333333333336,-29.0,30,30,30
1757,31,0.5666666666666667,0.6333333333333333,0.4666666666666667,62.166666666666664,42.5,63.166666666666664,0.06666666666666665,-0.09999999999999998,-19.666666666666664,1.0,30,30,30
19690,31,0.5333333333333333,0.6,0.4,43.833333333333336,38.333333333333336,67.16666666666667,0.06666666666666665,-0.1333333333333333,-5.5,23.333333333333336,30,30,30
20205,31,0.6,0.6666666666666666,0.5666666666666667,43.833333333333336,41.666666666666664,56.166666666666664,0.06666666666666665,-0.033333333333333326,-2.1666666666666714,12.333333333333329,30,30,30
21028,31,0.5333333333333333,0.7,0.5,71.66666666666667,38.5,47.666666666666664,0.16666666666666663,-0.033333333333333326,-33.16666666666667,-24.000000000000007,30,30,30
21440,31,0.4666666666666667,0.6,0.6333333333333333,53.833333333333336,37.166666666666664,35.666666666666664,0.1333333333333333,0.16666666666666663,-16.66666666666667,-18.16666666666667,30,30,30
22745,31,0.5333333333333333,0.7666666666666667,0.6,60.833333333333336,23.5,61.833333333333336,0.2333333333333334,0.06666666666666665,-37.333333333333336,1.0,30,30,30
22798,31,0.6333333333333333,0.7,0.5666666666666667,44.5,38.666666666666664,55.833333333333336,0.06666666666666665,-0.06666666666666665,-5.833333333333336,11.333333333333336,30,30,30
23263,31,0.5333333333333333,0.7333333333333333,0.5666666666666667,53.166666666666664,36.166666666666664,49.833333333333336,0.19999999999999996,0.033333333333333326,-17.0,-3.3333333333333286,30,30,30
27057,31,0.36666666666666664,0.43333333333333335,0.36666666666666664,66.33333333333333,65.66666666666667,78.83333333333333,0.06666666666666671,0.0,-0.6666666666666572,12.5,30,30,30
27416,31,0.4,0.6333333333333333,0.43333333333333335,86.83333333333333,61.0,64.5,0.23333333333333328,0.033333333333333326,-25.83333333333333,-22.33333333333333,30,30,30
27441,31,0.5,0.5666666666666667,0.5333333333333333,53.333333333333336,50.5,44.666666666666664,0.06666666666666665,0.033333333333333326,-2.8333333333333357,-8.666666666666671,30,30,30
32310,31,0.4,0.5666666666666667,0.6333333333333333,80.0,48.333333333333336,40.833333333333336,0.16666666666666663,0.23333333333333328,-31.666666666666664,-39.166666666666664,30,30,30
32576,31,0.4666666666666667,0.5666666666666667,0.5,63.5,57.0,56.166666666666664,0.09999999999999998,0.033333333333333326,-6.5,-7.333333333333336,30,30,30
4059,31,0.36666666666666664,0.5333333333333333,0.5666666666666667,65.66666666666667,59.5,52.166666666666664,0.16666666666666669,0.2,-6.166666666666671,-13.500000000000007,30,30,30
4828,31,0.6,0.6666666666666666,0.6333333333333333,36.833333333333336,45.03333333333333,39.5,0.06666666666666665,0.033333333333333326,8.199999999999996,2.6666666666666643,30,30,30
5891,31,0.43333333333333335,0.6,0.6,73.66666666666667,50.0,34.0,0.16666666666666663,0.16666666666666663,-23.66666666666667,-39.66666666666667,30,30,30
7824,31,0.3333333333333333,0.5,0.5666666666666667,69.46666666666667,47.666666666666664,47.166666666666664,0.16666666666666669,0.23333333333333334,-21.800000000000004,-22.300000000000004,30,30,30
8369,31,0.4,0.4666666666666667,0.6666666666666666,72.16666666666667,46.666666666666664,24.333333333333332,0.06666666666666665,0.2666666666666666,-25.500000000000007,-47.83333333333334,30,30,30
9275,31,0.4666666666666667,0.5666666666666667,0.5,77.83333333333333,58.333333333333336,54.0,0.09999999999999998,0.033333333333333326,-19.499999999999993,-23.83333333333333,30,30,30
9826,31,0.43333333333333335,0.5666666666666667,0.6333333333333333,70.5,58.833333333333336,40.666666666666664,0.1333333333333333,0.19999999999999996,-11.666666666666664,-29.833333333333336,30,30,30
