feature_id,mean_activation
2083,14.523294830322266
16481,8.2433443069458
1775,7.951257705688477
20969,7.837281227111816
16488,7.262456893920898
21125,7.180034875869751
1174,6.927420139312744
32306,6.636413097381592
16593,6.055405219395955
17211,6.025660276412964
23243,5.74531364440918
23997,5.563764572143555
29866,5.3945082028706866
4688,5.244716644287109
7899,5.242428779602051
29505,5.147413730621338
24457,5.130521774291992
8106,5.127903938293457
32419,5.023141860961914
