feature_id,mean_activation
3179,16.49538125991821
17775,11.318272272745768
7343,9.829363822937012
5046,9.439970016479492
9478,8.99442712465922
25148,7.184350967407227
10164,6.978147411346436
18723,6.346605014801026
29630,6.30733585357666
11627,6.205065727233887
407,5.859124183654785
24124,5.855702638626099
24258,5.523663520812988
16274,5.404761791229248
29526,5.333224177360535
