feature_id,mean_activation
9926,8.802046828799778
537,8.637677510579428
8312,6.754295825958252
11693,6.3190717697143555
6284,5.956502914428711
2857,5.923651456832886
5410,5.620134353637695
2744,5.472395181655884
21410,5.378139495849609
2216,5.3456175327301025
23518,5.332888603210449
2572,5.286371231079102
15476,5.06961727142334
