feature,safe_stop_delta,safe_bankruptcy_delta,safe_risky_stop_delta,safe_avg_bet_delta,risky_stop_delta,risky_bankruptcy_delta,risky_risky_stop_delta,risky_avg_bet_delta,classified_as
L26-27899,0.0,-0.06666666666666665,-0.03333333333333333,-3.0,0.0,0.033333333333333326,-0.03333333333333333,-2.0,neutral
L26-27982,0.0,0.0,0.0,-6.5,0.0,0.06666666666666665,0.0,0.5,neutral
L26-28221,0.0,0.13333333333333336,0.0,-0.5,0.0,0.13333333333333336,0.06666666666666667,-3.166666666666668,neutral
L26-28579,-0.03333333333333333,-0.30000000000000004,0.0,-3.333333333333332,-0.03333333333333333,-0.33333333333333337,0.0,-4.166666666666664,neutral
L26-28876,0.0,-0.39999999999999997,0.03333333333333333,-20.333333333333332,0.0,-0.23333333333333328,0.0,-11.333333333333332,neutral
L26-28947,,0.06666666666666665,-0.2,1.1666666666666679,,-0.13333333333333336,-0.06666666666666668,-7.166666666666666,neutral
L26-28978,0.0,0.06666666666666665,0.0,-3.333333333333332,0.2,-0.23333333333333334,0.1,-10.5,neutral
L26-29004,-0.03333333333333333,0.06666666666666671,-0.03333333333333333,5.166666666666664,-0.03333333333333333,0.16666666666666669,-0.03333333333333333,0.5,risky
L26-29090,0.0,0.2528735632183908,0.03333333333333333,-0.23563218390804863,0.0,-0.08045977011494254,0.0,-4.568965517241381,neutral
L26-29110,-0.03333333333333333,-0.19999999999999996,0.0,-13.499999999999996,-0.03333333333333333,-0.1333333333333333,0.0,-13.666666666666664,neutral
L26-29357,0.2666666666666666,0.06666666666666665,0.033333333333333326,-3.6666666666666643,0.33333333333333337,0.16666666666666669,-0.06666666666666668,-4.833333333333332,neutral
L26-29419,0.0,-0.10000000000000003,0.06666666666666667,-14.0,0.0,0.0,0.0,-7.5,neutral
L26-29458,0.0,-0.10000000000000003,0.0,-7.333333333333336,0.0,-0.10000000000000003,0.06666666666666667,-5.666666666666668,neutral
L26-29793,0.0,-0.13333333333333336,-0.033333333333333326,-7.333333333333334,-0.06666666666666665,-0.2,-0.13333333333333333,-0.8333333333333357,neutral
L26-29838,0.0,-0.06666666666666665,0.0,-7.166666666666668,0.0,-0.06666666666666665,0.0,-6.333333333333332,neutral
L26-29914,0.43333333333333335,-0.13333333333333336,-0.03333333333333334,-18.666666666666664,0.4666666666666667,0.033333333333333326,0.0,-8.166666666666664,safe
L26-29920,0.16666666666666666,0.13333333333333336,0.0,0.8333333333333321,0.19999999999999998,0.033333333333333326,-0.03333333333333334,-6.666666666666668,neutral
L26-30049,0.3,-0.06666666666666665,0.06666666666666665,-12.833333333333332,0.3,0.033333333333333326,-0.06666666666666668,-3.833333333333332,safe
L26-30309,0.06666666666666671,0.0,0.06666666666666665,-10.5,0.06666666666666671,-0.13333333333333336,0.06666666666666665,-17.0,neutral
L26-30400,0.33333333333333337,-0.06666666666666665,0.0,-6.333333333333336,0.13333333333333333,-0.23333333333333334,0.06666666666666665,-18.333333333333336,safe
L26-30403,0.0,-0.06666666666666671,0.03333333333333333,-12.166666666666664,0.0,0.06666666666666665,0.0,-3.0,neutral
L26-30867,,0.033333333333333326,-0.033333333333333326,-2.833333333333332,,-0.06666666666666671,0.033333333333333326,-9.833333333333332,neutral
L26-30958,-0.03333333333333333,-0.16666666666666669,0.0,-15.833333333333336,-0.03333333333333333,-0.1333333333333333,0.0,-14.666666666666668,neutral
L26-31199,0.2666666666666666,-0.13333333333333336,-0.06666666666666668,-10.0,0.3666666666666667,-0.10000000000000003,-0.13333333333333336,-0.8333333333333321,safe
L26-31257,0.16666666666666666,0.09999999999999998,-0.1,0.9999999999999982,0.033333333333333354,0.23333333333333334,-0.16666666666666669,7.666666666666666,neutral
L26-31341,0.19999999999999998,0.13333333333333336,0.033333333333333326,-2.0,0.1,0.06666666666666665,0.06666666666666665,-5.333333333333336,neutral
L26-31666,0.1333333333333333,0.06666666666666665,-0.16666666666666669,-0.8333333333333357,0.1333333333333333,0.2,-0.13333333333333336,5.166666666666664,neutral
L26-31767,0.0,0.0,0.0,-8.333333333333332,0.0,0.033333333333333326,0.0,-11.833333333333332,neutral
L26-31861,0.06666666666666668,0.1333333333333333,0.0,-2.0,0.1,0.26666666666666666,-0.06666666666666665,2.666666666666668,neutral
L26-31890,0.0,0.033333333333333326,0.0,-8.5,0.0,0.033333333333333326,0.03333333333333333,-5.666666666666668,neutral
L26-31955,0.13333333333333333,-0.16666666666666669,0.13333333333333333,-10.833333333333332,0.06666666666666668,-0.23333333333333334,0.13333333333333333,-19.833333333333336,safe
L26-32072,0.19999999999999998,-0.26666666666666666,0.033333333333333326,-16.333333333333336,0.16666666666666666,-0.2,0.033333333333333326,-14.0,safe
L26-32147,0.06666666666666671,0.13333333333333336,-0.16666666666666669,-3.5,0.06666666666666671,0.0,0.0,-9.333333333333334,neutral
L26-32481,,0.033333333333333326,-0.13333333333333333,-1.1666666666666643,,0.06666666666666665,-0.033333333333333326,-4.333333333333332,neutral
L26-32759,-0.03333333333333333,-0.09999999999999998,0.03333333333333333,-12.333333333333336,-0.03333333333333333,-0.033333333333333326,0.0,-6.333333333333336,neutral
L26-3600,0.0,-0.06666666666666671,0.0,-5.333333333333332,0.0,0.0,-0.03333333333333333,-1.3333333333333321,neutral
L26-3694,0.033333333333333326,0.0,0.0,-6.499999999999998,0.10000000000000003,0.0,-0.16666666666666669,-5.166666666666664,neutral
L26-3836,0.06666666666666665,-0.06666666666666671,0.2,-16.166666666666664,0.1333333333333333,-0.06666666666666671,0.16666666666666666,-12.666666666666668,safe
L26-3882,,-0.23333333333333334,0.1,-15.000000000000002,,-0.033333333333333326,0.0,-6.666666666666668,neutral
L26-4165,0.0,0.13333333333333336,0.0,-3.166666666666668,0.0,0.2,0.0,5.666666666666664,neutral
L26-4468,-0.06666666666666667,0.033333333333333326,-0.03333333333333333,-5.166666666666668,-0.06666666666666667,-0.06666666666666665,-0.03333333333333333,-12.0,neutral
L26-4490,0.1333333333333333,-0.09999999999999998,-0.03333333333333334,-6.333333333333332,0.033333333333333326,0.0,-0.03333333333333334,-1.3333333333333321,safe
L26-4524,,-0.10000000000000003,-0.06666666666666667,-7.5,,-0.13333333333333336,-0.033333333333333326,-13.666666666666668,neutral
L26-4552,-0.03333333333333333,0.033333333333333326,0.0,-7.833333333333336,-0.03333333333333333,0.033333333333333326,0.0,-2.5,risky
L26-4733,0.06666666666666671,-0.13333333333333336,0.033333333333333354,-6.333333333333336,-0.16666666666666663,0.06666666666666665,-0.09999999999999999,-7.0,safe
L26-5283,0.19999999999999998,-0.033333333333333326,0.0,-13.333333333333332,0.23333333333333336,-0.06666666666666665,0.06666666666666668,-14.0,safe
L26-5425,0.06666666666666665,-0.3,0.0,-20.999999999999996,0.1333333333333333,-0.23333333333333334,0.0,-19.666666666666664,safe
L26-5593,0.2,0.13333333333333336,-0.16666666666666666,-4.166666666666668,0.16666666666666669,0.0,0.0,-1.5,neutral
L26-5614,0.16666666666666669,-0.10000000000000003,-0.03333333333333333,-13.166666666666664,0.23333333333333334,-0.06666666666666665,0.06666666666666667,-16.833333333333332,safe
L26-5782,0.16666666666666666,0.033333333333333326,-0.1,-7.166666666666664,0.16666666666666666,-0.03333333333333338,-0.033333333333333354,-8.0,neutral
L26-5870,0.30000000000000004,0.23333333333333336,-0.06666666666666668,6.333333333333334,0.33333333333333337,0.13333333333333333,-0.13333333333333336,5.666666666666666,neutral
L26-6029,0.2333333333333333,0.03333333333333338,-0.06666666666666668,-8.5,0.30000000000000004,-0.033333333333333326,-0.06666666666666668,-12.5,neutral
L26-6090,0.13333333333333333,-0.06666666666666665,0.06666666666666667,-13.999999999999996,0.2333333333333333,-0.033333333333333326,0.09999999999999999,-17.166666666666664,safe
L26-6253,,-0.2,0.033333333333333326,-16.5,,-0.3,0.0,-23.5,neutral
L26-6259,0.0,0.19999999999999996,0.0,-4.5,0.0,0.1333333333333333,0.0,3.166666666666668,neutral
L26-6382,0.0,-0.2,0.0,-12.166666666666664,0.0,-0.06666666666666665,0.03333333333333333,-10.999999999999996,neutral
L26-6526,0.0,0.06666666666666665,-0.03333333333333333,-11.666666666666668,0.0,0.033333333333333326,-0.03333333333333333,-13.333333333333332,neutral
L26-67,0.0,0.06666666666666665,0.0,-4.333333333333336,0.0,0.1333333333333333,0.0,-8.500000000000004,neutral
L26-6870,0.16666666666666666,0.16666666666666669,0.0,0.8333333333333321,0.2666666666666667,0.16666666666666669,-0.06666666666666665,3.833333333333332,neutral
L26-6902,0.0,-0.13333333333333336,0.03333333333333333,-11.999999999999998,0.0,-0.033333333333333326,0.0,-7.166666666666664,neutral
L26-6945,0.0,0.09999999999999998,-0.03333333333333333,-10.833333333333336,0.0,0.16666666666666663,-0.03333333333333333,-3.3333333333333357,neutral
L26-7032,0.2333333333333333,-0.06666666666666665,0.0,-4.666666666666668,0.30000000000000004,-0.033333333333333326,-0.1,1.1666666666666679,safe
L26-7692,,0.10000000000000003,0.03333333333333334,-2.5,,0.06666666666666671,-0.06666666666666667,1.8333333333333321,neutral
L26-7772,0.0,0.06666666666666665,0.03333333333333333,-12.0,0.0,0.0,0.0,-13.166666666666668,neutral
L26-8085,,-0.033333333333333326,0.1,-4.833333333333336,,0.033333333333333326,-0.033333333333333326,-5.500000000000002,neutral
L26-8111,0.19999999999999998,0.09999999999999998,-0.06666666666666665,1.8333333333333321,0.13333333333333333,0.16666666666666669,-0.09999999999999999,10.333333333333332,neutral
L26-8276,0.13333333333333333,-0.09999999999999998,0.033333333333333326,-12.666666666666666,0.3666666666666667,-0.06666666666666665,-0.1,-4.333333333333332,safe
L26-8321,0.0,0.06666666666666671,0.0,-1.0,0.0,0.3,0.0,-3.166666666666668,neutral
L26-8324,0.0,-0.09999999999999998,0.0,-13.333333333333336,0.0,0.0,0.0,-6.166666666666668,neutral
L26-8343,0.033333333333333354,0.033333333333333326,-0.033333333333333326,-0.6666666666666643,0.16666666666666666,0.1333333333333333,-0.033333333333333326,9.0,neutral
L26-8366,0.30000000000000004,-0.13333333333333336,0.0,-11.5,0.19999999999999998,-0.2,0.06666666666666665,-12.666666666666668,safe
L26-8450,0.0,0.09999999999999998,0.0,1.0,0.0,-0.033333333333333326,0.0,-1.5,neutral
L26-8657,-0.03333333333333333,-0.19999999999999996,0.0,-15.666666666666668,-0.03333333333333333,-0.23333333333333328,0.03333333333333333,-10.833333333333332,neutral
L26-8659,0.06666666666666665,0.033333333333333326,-0.13333333333333333,-0.33333333333333215,0.16666666666666669,0.13333333333333336,-0.06666666666666665,4.333333333333336,neutral
L26-879,0.06666666666666665,-0.033333333333333326,0.1,-9.333333333333332,0.26666666666666666,-0.033333333333333326,-0.03333333333333334,-8.5,safe
L26-8801,,-0.10000000000000003,0.16666666666666669,-12.500000000000002,,0.0,0.03333333333333334,-4.333333333333336,neutral
L26-8846,0.2666666666666667,-0.03333333333333338,0.1,-13.500000000000002,0.16666666666666666,-0.13333333333333336,0.1,-13.000000000000002,safe
L26-9215,,-0.033333333333333326,-0.06666666666666667,-8.666666666666664,,-0.13333333333333336,-0.033333333333333326,-16.666666666666664,neutral
L26-9344,0.0,-0.2,0.0,-19.666666666666668,0.03333333333333333,-0.1333333333333333,0.03333333333333333,-15.833333333333336,neutral
L26-9352,0.1,0.033333333333333326,-0.06666666666666667,-8.166666666666664,0.1,0.1333333333333333,-0.06666666666666667,2.666666666666668,neutral
L26-9466,-0.03333333333333333,0.06666666666666665,0.03333333333333333,-2.5,-0.03333333333333333,0.1333333333333333,0.0,6.0,risky
L26-9689,0.2666666666666667,-0.03333333333333338,0.0,-15.833333333333332,0.30000000000000004,0.1333333333333333,0.033333333333333326,-9.833333333333332,safe
L26-9703,0.16666666666666663,0.033333333333333326,-0.033333333333333326,-4.0,0.09999999999999998,-0.09999999999999998,-0.033333333333333326,-15.666666666666666,neutral
L26-9704,0.0,-0.033333333333333326,0.0,-6.166666666666668,0.0,-0.033333333333333326,0.0,-9.333333333333332,neutral
L26-9719,0.033333333333333354,-0.06666666666666671,-0.033333333333333326,-13.166666666666668,0.06666666666666668,0.0,0.033333333333333326,-19.0,safe
L26-9755,0.0,-0.06666666666666671,0.0,-12.5,0.0,-0.06666666666666671,0.0,-11.166666666666668,neutral
L26-984,0.16666666666666666,0.3,-0.2,11.666666666666664,0.23333333333333336,0.23333333333333334,-0.23333333333333334,0.1666666666666643,neutral
L27-10313,-0.03333333333333333,-0.2,-0.03333333333333333,-11.833333333333334,-0.03333333333333333,-0.26666666666666666,0.1,-17.0,neutral
L27-10420,0.0,-0.3,0.06666666666666667,-18.666666666666664,0.0,-0.26666666666666666,0.1,-19.833333333333332,neutral
L27-1057,,-0.2,-0.06666666666666667,-21.666666666666664,,-0.2,-0.1,-18.833333333333336,neutral
L27-1062,-0.03333333333333333,-0.2666666666666667,0.09999999999999999,-20.333333333333336,0.03333333333333334,-0.13333333333333336,-0.06666666666666667,-17.666666666666664,neutral
L27-10699,,-0.26666666666666666,0.06666666666666668,-19.5,,-0.26666666666666666,0.0,-18.666666666666664,neutral
L27-10902,-0.03333333333333333,0.0,0.03333333333333333,-7.166666666666668,-0.03333333333333333,-0.13333333333333336,0.03333333333333333,-9.833333333333334,neutral
L27-10937,0.0,-0.10000000000000003,0.0,-11.999999999999998,0.0,-0.2,0.03333333333333333,-12.166666666666666,neutral
L27-11040,-0.16666666666666669,0.10000000000000003,-0.1,-5.166666666666666,-0.1,-0.16666666666666663,-0.06666666666666668,-7.0,neutral
L27-11053,-0.03333333333333333,-0.4,0.06666666666666667,-17.666666666666664,-0.03333333333333333,-0.36666666666666664,0.0,-19.5,neutral
L27-11630,0.0,-0.26666666666666666,0.0,-20.333333333333336,0.0,-0.3,0.03333333333333333,-20.333333333333336,neutral
L27-11759,0.09999999999999999,-0.23333333333333336,-0.06666666666666665,-12.0,0.13333333333333336,-0.2666666666666667,-0.06666666666666665,-12.833333333333334,safe
L27-1179,-0.03333333333333333,-0.23333333333333334,0.1,-19.166666666666668,-0.03333333333333333,-0.23333333333333334,0.0,-19.0,neutral
L27-12019,0.0,0.0,0.06666666666666667,-3.333333333333334,0.0,-0.06666666666666665,0.0,-6.166666666666666,neutral
L27-12104,0.03333333333333333,-0.13333333333333336,0.03333333333333333,-12.833333333333334,0.1,-0.26666666666666666,0.1,-18.833333333333336,safe
L27-12186,-0.06666666666666667,-0.16666666666666669,0.0,-13.000000000000002,-0.06666666666666667,-0.2,0.0,-13.666666666666668,neutral
L27-12303,0.0,-0.2,0.06666666666666667,-11.833333333333334,0.0,-0.10000000000000003,0.1,-12.166666666666666,neutral
L27-12365,0.0,-0.3160919540229885,0.0,-21.448275862068968,0.0,-0.2827586206896552,0.1,-20.448275862068968,neutral
L27-12538,,-0.5666666666666667,0.09999999999999999,-31.666666666666664,,-0.49999999999999994,0.03333333333333334,-27.5,neutral
L27-12706,,-0.4,0.1,-21.166666666666664,,-0.3333333333333333,0.06666666666666665,-21.666666666666664,neutral
L27-12746,-0.13333333333333333,-0.13333333333333336,-0.1,-16.833333333333332,-0.09999999999999999,-0.13333333333333336,-0.033333333333333354,-18.0,neutral
L27-12758,-0.1,-0.10000000000000003,-0.033333333333333326,-9.333333333333332,0.0,-0.13333333333333336,-0.13333333333333333,-8.833333333333332,neutral
L27-12903,-0.06666666666666667,-0.2,0.033333333333333326,-13.333333333333334,-0.1,-0.06666666666666671,-0.03333333333333334,-9.666666666666668,neutral
L27-13327,-0.06666666666666667,-0.33333333333333337,0.03333333333333334,-14.999999999999998,-0.06666666666666667,-0.2666666666666667,-0.03333333333333333,-10.166666666666666,neutral
L27-13571,-0.06666666666666668,-0.33333333333333337,-0.09999999999999999,-12.333333333333334,-0.06666666666666668,-0.10000000000000003,0.0,-11.166666666666668,neutral
L27-13655,-0.2,-0.3,-0.03333333333333334,-17.666666666666664,-0.16666666666666669,-0.26666666666666666,0.0,-19.166666666666664,neutral
L27-13797,,-0.13333333333333333,0.033333333333333326,-10.499999999999998,,-0.09999999999999998,0.033333333333333326,-10.666666666666666,neutral
L27-1387,0.06666666666666667,-0.2,0.13333333333333336,-17.0,0.06666666666666667,0.0,-0.03333333333333333,-10.5,safe
L27-13884,0.0,0.1333333333333333,0.0,-2.166666666666668,0.0,0.0,0.03333333333333333,-8.333333333333334,neutral
L27-14024,-0.09999999999999999,-0.2,0.06666666666666667,-17.166666666666668,0.0,-0.10000000000000003,0.0,-14.500000000000002,neutral
L27-14131,0.0,-0.2333333333333333,0.06666666666666667,-17.333333333333336,0.0,0.0,0.03333333333333333,-10.666666666666668,neutral
L27-14425,0.0,-0.23333333333333336,0.0,-17.5,0.0,-0.10000000000000003,-0.03333333333333333,-14.0,neutral
L27-14508,0.0,-0.26666666666666666,0.03333333333333333,-15.833333333333334,0.0,-0.3,0.0,-19.333333333333336,neutral
L27-14532,-0.13333333333333333,-0.09999999999999998,-0.03333333333333334,-3.5,-0.16666666666666669,0.0,-0.1,0.0,neutral
L27-1481,-0.03333333333333333,-0.16666666666666669,0.13333333333333336,-14.333333333333332,-0.03333333333333333,-0.2666666666666667,-0.06666666666666667,-14.166666666666666,neutral
L27-14916,-0.13333333333333333,-0.2,-0.06666666666666668,-16.5,-0.033333333333333326,-0.2,0.06666666666666665,-14.333333333333334,neutral
L27-14959,0.0,-0.43333333333333335,0.0,-18.0,0.0,-0.23333333333333334,0.0,-12.666666666666668,neutral
L27-15017,0.0,-0.16666666666666663,-0.06666666666666667,-12.833333333333332,-0.06666666666666665,-0.16666666666666663,0.0,-11.333333333333332,neutral
L27-15354,0.0,-0.16666666666666669,-0.06666666666666665,-11.666666666666666,-0.1,-0.16666666666666669,0.0,-12.5,neutral
L27-15487,,-0.3,-0.033333333333333326,-10.499999999999998,,-0.3666666666666667,-0.16666666666666666,-14.166666666666666,neutral
L27-15605,-0.1,-0.2,-0.06666666666666667,-12.666666666666668,-0.16666666666666669,-0.43333333333333335,0.03333333333333334,-17.333333333333336,neutral
L27-15664,0.0,-0.2,0.1,-22.5,0.0,-0.16666666666666669,0.06666666666666667,-21.666666666666668,neutral
L27-15775,0.0,-0.3666666666666667,-0.03333333333333333,-21.166666666666664,0.0,-0.26666666666666666,0.03333333333333333,-19.33333333333333,neutral
L27-15851,-0.03333333333333333,-0.23333333333333334,0.0,-14.666666666666666,-0.03333333333333333,-0.3,0.03333333333333333,-16.5,neutral
L27-15903,-0.13333333333333333,0.06666666666666665,-0.09999999999999999,-3.833333333333334,0.0,0.033333333333333326,-0.06666666666666665,-8.333333333333334,neutral
L27-16349,-0.13333333333333336,-0.13333333333333336,-0.2,-7.666666666666668,-0.16666666666666669,-0.10000000000000003,-0.13333333333333336,-8.666666666666668,neutral
L27-16474,0.1,-0.2666666666666667,0.0,-12.666666666666668,0.0,-0.03333333333333338,0.0,-10.833333333333334,safe
L27-16833,0.0,-0.06666666666666671,0.03333333333333333,-12.666666666666668,0.0,-0.06666666666666671,0.0,-12.666666666666668,neutral
L27-16959,-0.13333333333333333,-0.10000000000000003,-0.06666666666666667,-13.333333333333334,-0.13333333333333333,-0.16666666666666669,-0.1,-11.833333333333334,neutral
L27-17048,-0.033333333333333326,-0.09999999999999998,0.0,-8.0,-0.033333333333333326,-0.26666666666666666,0.0,-11.666666666666666,neutral
L27-17161,-0.13333333333333336,-0.06666666666666665,0.03333333333333334,-6.833333333333332,-0.1,-0.033333333333333326,-0.03333333333333333,-4.999999999999998,neutral
L27-17446,0.0,-0.2666666666666667,0.0,-11.166666666666666,0.0,0.0,0.0,-4.166666666666668,neutral
L27-1765,-0.06666666666666665,-0.30000000000000004,-0.033333333333333326,-21.66666666666667,-0.13333333333333333,-0.13333333333333336,-0.09999999999999999,-16.833333333333336,neutral
L27-17836,-0.2,-0.06666666666666665,0.13333333333333333,-6.166666666666666,-0.23333333333333334,-0.16666666666666666,0.1,-9.666666666666666,neutral
L27-17857,0.0,-0.2,0.06666666666666667,-14.5,0.0,-0.3,0.0,-15.5,neutral
L27-18026,-0.09999999999999999,-0.16666666666666669,0.0,-12.499999999999998,-0.13333333333333333,-0.06666666666666671,0.1,-9.166666666666664,neutral
L27-18373,-0.16666666666666669,-0.033333333333333326,-0.1,-5.333333333333334,-0.2,-0.1,0.033333333333333326,-9.500000000000002,neutral
L27-18404,0.0,-0.2,0.03333333333333333,-11.333333333333334,0.0,-0.10000000000000003,0.06666666666666667,-10.500000000000002,neutral
L27-18540,-0.06666666666666667,-0.2666666666666667,0.033333333333333326,-13.666666666666668,-0.033333333333333326,-0.16666666666666669,0.0,-11.000000000000002,neutral
L27-18710,-0.1,-0.23333333333333334,-0.03333333333333333,-11.333333333333334,-0.1,-0.2,0.03333333333333334,-9.666666666666668,neutral
L27-1872,0.0,-0.4333333333333333,0.03333333333333333,-24.666666666666664,0.0,-0.5,0.06666666666666667,-24.666666666666664,neutral
L27-18745,-0.13333333333333333,-0.36666666666666664,0.0,-25.833333333333336,-0.2,-0.23333333333333334,0.0,-22.66666666666667,neutral
L27-19073,0.0,-0.23333333333333334,0.1,-15.666666666666668,0.0,-0.36666666666666664,0.0,-15.500000000000002,neutral
L27-19305,-0.033333333333333326,-0.033333333333333326,-0.2,-1.0,0.033333333333333326,-0.09999999999999998,-0.033333333333333354,-2.666666666666666,neutral
L27-19940,-0.03333333333333334,-0.1,-0.06666666666666665,-8.333333333333334,-0.03333333333333334,-0.033333333333333326,0.0,-6.000000000000002,neutral
L27-19984,-0.033333333333333354,-0.3666666666666667,0.06666666666666667,-22.166666666666664,-0.16666666666666669,-0.3,0.06666666666666667,-21.166666666666664,neutral
L27-20056,0.0,-0.23333333333333334,0.0,-14.666666666666666,0.0,-0.16666666666666669,0.03333333333333333,-12.5,neutral
L27-20094,0.0,-0.09999999999999998,0.03333333333333333,-5.833333333333332,0.0,-0.06666666666666665,0.0,-6.833333333333332,neutral
L27-20179,,0.033333333333333326,-0.03333333333333333,-8.166666666666668,,-0.06666666666666665,0.09999999999999999,-13.500000000000002,neutral
L27-20446,-0.19999999999999998,-0.1333333333333333,0.0,-9.166666666666666,-0.23333333333333334,-0.09999999999999998,-0.06666666666666668,-7.333333333333332,neutral
L27-20560,0.0,-0.4666666666666667,0.0,-25.666666666666664,0.0,-0.19999999999999996,0.03333333333333333,-20.999999999999996,neutral
L27-20600,0.0,-0.33333333333333337,0.03333333333333333,-12.666666666666666,0.0,-0.4,0.06666666666666668,-14.0,neutral
L27-20893,-0.03333333333333333,-0.23333333333333334,0.03333333333333333,-16.166666666666664,-0.03333333333333333,-0.06666666666666665,0.0,-14.833333333333334,neutral
L27-2094,0.0,-0.43333333333333335,0.06666666666666667,-21.833333333333332,0.0,-0.26666666666666666,0.0,-19.166666666666664,neutral
L27-20955,-0.16666666666666666,-0.30000000000000004,-0.06666666666666665,-14.833333333333332,-0.23333333333333334,-0.16666666666666669,-0.13333333333333333,-12.333333333333332,neutral
L27-21049,-0.13333333333333333,-0.06666666666666671,-0.033333333333333326,-11.333333333333334,0.033333333333333354,-0.2,-0.13333333333333333,-13.333333333333334,neutral
L27-21147,-0.13333333333333333,0.03333333333333338,0.1,-5.666666666666666,-0.1,0.0,0.0,-6.833333333333332,neutral
L27-21373,-0.1,-0.13333333333333336,-0.2,-8.166666666666666,-0.033333333333333326,-0.2,-0.1,-11.333333333333332,neutral
L27-21421,0.0,-0.33333333333333337,0.13333333333333333,-21.166666666666664,0.0,-0.2,0.06666666666666667,-19.833333333333332,neutral
L27-21625,0.0,-0.033333333333333326,0.0,-7.333333333333334,0.0,-0.06666666666666665,0.03333333333333333,-6.166666666666668,neutral
L27-21760,-0.23333333333333334,-0.2666666666666666,-0.1,-13.666666666666668,-0.16666666666666669,0.0,-0.13333333333333336,-8.333333333333334,neutral
L27-21888,-0.13333333333333333,-0.33333333333333337,-0.033333333333333326,-18.333333333333332,-0.06666666666666665,-0.2,-0.033333333333333326,-15.166666666666666,neutral
L27-2192,-0.033333333333333326,-0.06666666666666671,-0.06666666666666667,-14.666666666666668,-0.06666666666666667,-0.23333333333333336,-0.033333333333333326,-16.333333333333336,neutral
L27-22004,0.0,-0.26666666666666666,0.0,-20.16666666666667,0.0,-0.23333333333333334,0.0,-21.333333333333336,neutral
L27-22104,0.0,-0.3666666666666667,0.03333333333333333,-28.5,0.0,-0.26666666666666666,0.06666666666666667,-27.166666666666664,neutral
L27-22388,-0.3,-0.4,0.03333333333333333,-16.333333333333336,-0.19999999999999998,-0.1333333333333333,0.03333333333333333,-12.333333333333334,neutral
L27-22584,0.0,-0.16666666666666669,0.0,-12.0,0.0,-0.26666666666666666,0.1,-13.0,neutral
L27-22605,0.0,-0.4333333333333333,0.03333333333333333,-29.5,0.0,-0.36666666666666664,0.06666666666666667,-29.333333333333336,neutral
L27-22842,,-0.2,0.0,-22.666666666666664,,-0.2666666666666667,0.03333333333333334,-24.666666666666664,neutral
L27-22855,-0.03333333333333333,-0.3666666666666667,0.03333333333333333,-28.0,-0.03333333333333333,-0.3666666666666667,0.03333333333333333,-26.5,neutral
L27-22926,,-0.26666666666666666,0.1,-23.333333333333336,,-0.26666666666666666,0.0,-26.333333333333336,neutral
L27-23222,,-0.19999999999999998,0.09999999999999999,-6.666666666666666,,0.06666666666666665,0.0,0.16666666666666785,neutral
L27-23235,,0.033333333333333326,-0.03333333333333333,-8.166666666666668,,0.0,0.03333333333333334,-5.500000000000002,neutral
L27-23318,0.0,-0.16666666666666669,0.06666666666666667,-14.333333333333334,0.0,-0.23333333333333334,0.06666666666666667,-15.666666666666666,neutral
L27-23366,-0.13333333333333333,-0.23333333333333334,-0.1,-12.833333333333334,-0.16666666666666669,-0.2666666666666667,-0.033333333333333326,-11.500000000000002,neutral
L27-23444,0.0,-0.23333333333333336,0.0,-17.5,0.0,-0.16666666666666669,0.06666666666666667,-16.166666666666668,neutral
L27-23504,,0.033333333333333326,-0.06666666666666668,-7.333333333333334,,-0.2,-0.03333333333333334,-11.0,neutral
L27-23527,-0.06666666666666668,-0.06666666666666665,0.03333333333333334,-4.666666666666668,0.06666666666666665,-0.06666666666666665,0.0,-7.833333333333334,neutral
L27-23884,0.0,-0.43333333333333335,0.06666666666666665,-16.0,-0.06666666666666668,-0.23333333333333334,-0.1,-12.833333333333334,neutral
L27-24364,-0.1,-0.13333333333333333,-0.16666666666666669,-6.500000000000002,-0.1,0.0,-0.2,-4.000000000000002,neutral
L27-24459,-0.16666666666666666,-0.033333333333333326,0.0,-10.500000000000002,-0.033333333333333326,-0.033333333333333326,-0.1,-9.000000000000002,neutral
L27-24462,-0.06666666666666668,-0.13333333333333333,0.033333333333333326,-14.666666666666666,0.13333333333333333,-0.09999999999999998,-0.06666666666666668,-13.333333333333332,neutral
L27-2450,-0.06666666666666668,-0.26666666666666666,-0.1,-10.833333333333332,-0.13333333333333336,-0.06666666666666665,-0.03333333333333334,-9.666666666666666,neutral
L27-247,0.0,-0.16666666666666666,0.0,-8.166666666666666,-0.06666666666666667,-0.06666666666666665,0.0,-5.333333333333332,neutral
L27-24741,0.033333333333333354,-0.23333333333333334,-0.06666666666666667,-18.833333333333332,-0.13333333333333333,-0.10000000000000003,-0.06666666666666667,-16.166666666666664,safe
L27-24896,0.0,-0.26666666666666666,0.06666666666666667,-23.16666666666667,0.0,-0.4,0.1,-25.333333333333336,neutral
L27-24899,0.0,-0.33333333333333337,0.1,-15.5,0.0,-0.26666666666666666,0.0,-14.666666666666666,neutral
L27-24943,0.0,-0.16666666666666669,0.0,-22.66666666666667,0.0,-0.23333333333333334,0.06666666666666667,-23.16666666666667,neutral
L27-25171,-0.1,-0.33333333333333337,-0.03333333333333334,-22.5,-0.16666666666666669,-0.10000000000000003,-0.03333333333333334,-17.666666666666664,neutral
