feature_id,source_activation,target_activation,attention_weight,pathway_score,activation_change,scenario,balance
5410,5.620134353637695,4.498441219329834,0.0036354288458824158,0.03678536151720735,-1.1216931343078613,Initial_100_first_round,100
10304,4.371078014373779,3.299410820007324,0.0036354288458824158,0.027885516370528052,-1.071667194366455,Initial_100_first_round,100
7380,4.341302871704102,2.569347858428955,0.0036354288458824158,0.025123179008144092,-1.7719550132751465,Initial_100_first_round,100
8312,6.754295825958252,0.0,0.0036354288458824158,0.024554761879311826,-6.754295825958252,Initial_100_first_round,100
2744,5.594772815704346,1.0972857475280762,0.0036354288458824158,0.02432850273910958,-4.4974870681762695,Initial_100_first_round,100
17597,3.9009008407592773,2.7096073627471924,0.0036354288458824158,0.024032032208969767,-1.191293478012085,Initial_100_first_round,100
29856,0.5929511189460754,5.716946601867676,0.0036354288458824158,0.02293918418881402,5.1239954829216,Initial_100_first_round,100
30114,3.668090343475342,2.587817668914795,0.0036354288458824158,0.022742908445430032,-1.0802726745605469,Initial_100_first_round,100
15718,3.5197057723999023,2.71242618560791,0.0036354288458824158,0.022656472291487262,-0.8072795867919922,Initial_100_first_round,100
32764,0.6103678941726685,0.0,0.0,0.0,-0.6103678941726685,Medium_60,60
1,0.3999330997467041,0.0,0.0,0.0,-0.3999330997467041,Medium_60,60
32681,0.13795271515846252,0.0,0.0,0.0,-0.13795271515846252,Medium_60,60
32677,0.09492883086204529,0.0,0.0,0.0,-0.09492883086204529,Medium_60,60
32670,0.5690523982048035,0.0,0.0,0.0,-0.5690523982048035,Medium_60,60
32661,1.6279792785644531,0.0,0.0,0.0,-1.6279792785644531,Medium_60,60
32660,0.027821063995361328,0.0,0.0,0.0,-0.027821063995361328,Medium_60,60
32659,0.2651675343513489,0.0,0.0,0.0,-0.2651675343513489,Medium_60,60
32648,1.5179898738861084,0.0,0.0,0.0,-1.5179898738861084,Medium_60,60
32644,0.3591669499874115,0.0,0.0,0.0,-0.3591669499874115,Medium_60,60
32755,0.168733149766922,0.0,0.0,0.0,-0.168733149766922,Goal_achieved_200,200
32671,0.0345187783241272,0.0,0.0,0.0,-0.0345187783241272,Goal_achieved_200,200
32661,0.8124241828918457,0.0,0.0,0.0,-0.8124241828918457,Goal_achieved_200,200
32648,1.4532134532928467,0.0,0.0,0.0,-1.4532134532928467,Goal_achieved_200,200
32640,0.6347156167030334,0.0,0.0,0.0,-0.6347156167030334,Goal_achieved_200,200
32626,1.1786959171295166,0.0,0.0,0.0,-1.1786959171295166,Goal_achieved_200,200
32610,0.24740314483642578,0.0,0.0,0.0,-0.24740314483642578,Goal_achieved_200,200
32605,0.3080712854862213,0.0,0.0,0.0,-0.3080712854862213,Goal_achieved_200,200
32594,0.3086334466934204,0.0,0.0,0.0,-0.3086334466934204,Goal_achieved_200,200
32593,0.2161630094051361,0.0,0.0,0.0,-0.2161630094051361,Goal_achieved_200,200
32648,1.751002311706543,0.0,0.0,0.0,-1.751002311706543,Very_risky_25,25
32643,0.13007736206054688,0.0,0.0,0.0,-0.13007736206054688,Very_risky_25,25
32640,1.029293417930603,0.0,0.0,0.0,-1.029293417930603,Very_risky_25,25
32637,0.2460726499557495,0.0,0.0,0.0,-0.2460726499557495,Very_risky_25,25
32626,1.3766875267028809,0.0,0.0,0.0,-1.3766875267028809,Very_risky_25,25
32616,0.6898511052131653,0.0,0.0,0.0,-0.6898511052131653,Very_risky_25,25
32605,0.4671527147293091,0.0,0.0,0.0,-0.4671527147293091,Very_risky_25,25
32594,0.18638825416564941,0.0,0.0,0.0,-0.18638825416564941,Very_risky_25,25
32591,0.49232256412506104,0.0,0.0,0.0,-0.49232256412506104,Very_risky_25,25
32577,0.11872202157974243,0.0,0.0,0.0,-0.11872202157974243,Very_risky_25,25
32764,0.3867402672767639,0.0,0.0,0.0,-0.3867402672767639,Big_success_280,280
1,0.7683603763580322,0.0,0.0,0.0,-0.7683603763580322,Big_success_280,280
3,0.9086425304412842,0.0,0.0,0.0,-0.9086425304412842,Big_success_280,280
32705,0.21817231178283691,0.0,0.0,0.0,-0.21817231178283691,Big_success_280,280
32704,1.304892659187317,0.0,0.0,0.0,-1.304892659187317,Big_success_280,280
32702,0.9507236480712891,0.0,0.0,0.0,-0.9507236480712891,Big_success_280,280
32697,0.5827773809432983,0.0,0.0,0.0,-0.5827773809432983,Big_success_280,280
32692,0.2707178294658661,0.0,0.0,0.0,-0.2707178294658661,Big_success_280,280
32691,0.7684428095817566,0.0,0.0,0.0,-0.7684428095817566,Big_success_280,280
32689,0.5670111179351807,0.0,0.0,0.0,-0.5670111179351807,Big_success_280,280
