feature_id,source_activation,target_activation,attention_weight,pathway_score,activation_change,scenario,balance
32717,0.6928213238716125,0.0,0.0,0.0,-0.6928213238716125,Bankruptcy_90_all_in,90
12,0.12884819507598877,0.0,0.0,0.0,-0.12884819507598877,Bankruptcy_90_all_in,90
28,7.118018627166748,0.0,0.0,0.0,-7.118018627166748,Bankruptcy_90_all_in,90
170,0.0,0.7444698214530945,0.0,0.0,0.7444698214530945,Bankruptcy_90_all_in,90
220,0.0,0.7068455815315247,0.0,0.0,0.7068455815315247,Bankruptcy_90_all_in,90
228,2.4480481147766113,0.0,0.0,0.0,-2.4480481147766113,Bankruptcy_90_all_in,90
288,0.0,0.1447010040283203,0.0,0.0,0.1447010040283203,Bankruptcy_90_all_in,90
309,0.0,2.277621269226074,0.0,0.0,2.277621269226074,Bankruptcy_90_all_in,90
320,0.0,0.08185553550720215,0.0,0.0,0.08185553550720215,Bankruptcy_90_all_in,90
326,0.2424412965774536,0.0,0.0,0.0,-0.2424412965774536,Bankruptcy_90_all_in,90
32688,0.0,0.6974221467971802,0.0,0.0,0.6974221467971802,Desperate_10,10
75,0.18004992604255676,0.0,0.0,0.0,-0.18004992604255676,Desperate_10,10
31835,0.3391161262989044,0.0,0.0,0.0,-0.3391161262989044,Desperate_10,10
31833,0.31196555495262146,0.0,0.0,0.0,-0.31196555495262146,Desperate_10,10
31826,0.0,0.27864497900009155,0.0,0.0,0.27864497900009155,Desperate_10,10
31813,0.07316628098487854,0.0,0.0,0.0,-0.07316628098487854,Desperate_10,10
31726,0.0,3.3355016708374023,0.0,0.0,3.3355016708374023,Desperate_10,10
31650,0.0,0.2977330684661865,0.0,0.0,0.2977330684661865,Desperate_10,10
31592,0.0,0.12903448939323425,0.0,0.0,0.12903448939323425,Desperate_10,10
31579,0.21942484378814697,0.0,0.0,0.0,-0.21942484378814697,Desperate_10,10
32717,0.19414713978767395,0.0,0.0,0.0,-0.19414713978767395,Safe_130_one_win,130
126,1.2425068616867065,0.0,0.0,0.0,-1.2425068616867065,Safe_130_one_win,130
138,0.0,0.06206205487251282,0.0,0.0,0.06206205487251282,Safe_130_one_win,130
170,0.0,0.04240955412387848,0.0,0.0,0.04240955412387848,Safe_130_one_win,130
220,0.0,0.5323154330253601,0.0,0.0,0.5323154330253601,Safe_130_one_win,130
228,1.1202508211135864,0.0,0.0,0.0,-1.1202508211135864,Safe_130_one_win,130
288,0.0,0.15321165323257446,0.0,0.0,0.15321165323257446,Safe_130_one_win,130
309,0.0,2.500006675720215,0.0,0.0,2.500006675720215,Safe_130_one_win,130
368,0.0,0.5063101053237915,0.0,0.0,0.5063101053237915,Safe_130_one_win,130
395,0.18898379802703857,0.0,0.0,0.0,-0.18898379802703857,Safe_130_one_win,130
32688,0.0,0.9152998924255371,0.0,0.0,0.9152998924255371,Risky_40,40
141,0.11330899596214294,0.0,0.0,0.0,-0.11330899596214294,Risky_40,40
32019,0.06522166728973389,0.0,0.0,0.0,-0.06522166728973389,Risky_40,40
32016,0.0,0.31599313020706177,0.0,0.0,0.31599313020706177,Risky_40,40
31967,0.09566585719585419,0.0,0.0,0.0,-0.09566585719585419,Risky_40,40
31964,0.0,1.0720710754394531,0.0,0.0,1.0720710754394531,Risky_40,40
31951,0.5654274821281433,0.0,0.0,0.0,-0.5654274821281433,Risky_40,40
31899,0.0,2.750364065170288,0.0,0.0,2.750364065170288,Risky_40,40
31835,0.1624561846256256,0.0,0.0,0.0,-0.1624561846256256,Risky_40,40
31826,0.0,0.25639769434928894,0.0,0.0,0.25639769434928894,Risky_40,40
32717,0.05918706953525543,0.0,0.0,0.0,-0.05918706953525543,Safe_140_near_goal,140
170,0.0,0.744764506816864,0.0,0.0,0.744764506816864,Safe_140_near_goal,140
220,0.0,0.7072290778160095,0.0,0.0,0.7072290778160095,Safe_140_near_goal,140
228,2.3810017108917236,0.0,0.0,0.0,-2.3810017108917236,Safe_140_near_goal,140
288,0.0,0.14394977688789368,0.0,0.0,0.14394977688789368,Safe_140_near_goal,140
309,0.0,2.280768871307373,0.0,0.0,2.280768871307373,Safe_140_near_goal,140
320,0.0,0.08202576637268066,0.0,0.0,0.08202576637268066,Safe_140_near_goal,140
368,0.0,0.30826330184936523,0.0,0.0,0.30826330184936523,Safe_140_near_goal,140
407,0.0,3.6877920627593994,0.0,0.0,3.6877920627593994,Safe_140_near_goal,140
428,0.0,0.13460296392440796,0.0,0.0,0.13460296392440796,Safe_140_near_goal,140
3179,18.105335235595703,14.929912567138672,0.013961507007479668,0.46122184369170327,-3.1754226684570312,Initial_100_first_round,100
