feature_id,source_activation,target_activation,attention_weight,pathway_score,activation_change,scenario,balance
32734,0.3299258053302765,0.0,0.0,0.0,-0.3299258053302765,Bankruptcy_90_all_in,90
23,0.0,0.041158318519592285,0.0,0.0,0.041158318519592285,Bankruptcy_90_all_in,90
46,0.0,0.4908485412597656,0.0,0.0,0.4908485412597656,Bankruptcy_90_all_in,90
133,0.0,0.05718773603439331,0.0,0.0,0.05718773603439331,Bankruptcy_90_all_in,90
183,0.1319330930709839,0.0,0.0,0.0,-0.1319330930709839,Bankruptcy_90_all_in,90
205,0.0,0.21109789609909058,0.0,0.0,0.21109789609909058,Bankruptcy_90_all_in,90
234,0.0,1.4980967044830322,0.0,0.0,1.4980967044830322,Bankruptcy_90_all_in,90
270,0.0,0.3474942147731781,0.0,0.0,0.3474942147731781,Bankruptcy_90_all_in,90
32282,0.0,0.0875084400177002,0.0,0.0,0.0875084400177002,Bankruptcy_90_all_in,90
32209,0.5968760251998901,0.0,0.0,0.0,-0.5968760251998901,Bankruptcy_90_all_in,90
32707,0.29970014095306396,0.0,0.0,0.0,-0.29970014095306396,Desperate_10,10
23,0.3901634216308594,0.01040583848953247,0.0,0.0,-0.3797575831413269,Desperate_10,10
33,0.3440089225769043,0.0,0.0,0.0,-0.3440089225769043,Desperate_10,10
46,0.14748910069465637,0.42741143703460693,0.0,0.0,0.27992233633995056,Desperate_10,10
76,0.032551348209381104,0.0,0.0,0.0,-0.032551348209381104,Desperate_10,10
116,0.8682735562324524,0.0,0.0,0.0,-0.8682735562324524,Desperate_10,10
133,0.0,0.06623256206512451,0.0,0.0,0.06623256206512451,Desperate_10,10
205,0.0,0.18311715126037598,0.0,0.0,0.18311715126037598,Desperate_10,10
234,0.0,1.5649890899658203,0.0,0.0,1.5649890899658203,Desperate_10,10
270,0.0,0.3552873730659485,0.0,0.0,0.3552873730659485,Desperate_10,10
32734,0.6480515599250793,0.0,0.0,0.0,-0.6480515599250793,Safe_130_one_win,130
32377,0.10898131132125854,0.0,0.0,0.0,-0.10898131132125854,Safe_130_one_win,130
32329,0.5262081623077393,0.45362740755081177,0.0,0.0,-0.07258075475692749,Safe_130_one_win,130
32306,0.8604687452316284,0.0,0.0,0.0,-0.8604687452316284,Safe_130_one_win,130
32287,1.3045930862426758,0.0,0.0,0.0,-1.3045930862426758,Safe_130_one_win,130
32282,0.0,0.05333608388900757,0.0,0.0,0.05333608388900757,Safe_130_one_win,130
32195,0.17740362882614136,0.0,0.0,0.0,-0.17740362882614136,Safe_130_one_win,130
32189,2.156953811645508,0.0,0.0,0.0,-2.156953811645508,Safe_130_one_win,130
32142,0.3848089575767517,0.0,0.0,0.0,-0.3848089575767517,Safe_130_one_win,130
32090,0.0,0.04274450242519379,0.0,0.0,0.04274450242519379,Safe_130_one_win,130
32734,0.34134453535079956,0.0,0.0,0.0,-0.34134453535079956,Risky_40,40
23,0.0,0.1322706937789917,0.0,0.0,0.1322706937789917,Risky_40,40
46,0.0,0.5837081670761108,0.0,0.0,0.5837081670761108,Risky_40,40
76,1.6883389949798584,0.0,0.0,0.0,-1.6883389949798584,Risky_40,40
133,0.0,0.05642205476760864,0.0,0.0,0.05642205476760864,Risky_40,40
205,0.0,0.2058987021446228,0.0,0.0,0.2058987021446228,Risky_40,40
234,0.0,1.465580940246582,0.0,0.0,1.465580940246582,Risky_40,40
244,0.24247360229492188,0.0,0.0,0.0,-0.24247360229492188,Risky_40,40
270,0.0,0.39726030826568604,0.0,0.0,0.39726030826568604,Risky_40,40
32328,0.25938552618026733,0.0,0.0,0.0,-0.25938552618026733,Risky_40,40
32734,0.8073804378509521,0.0,0.0,0.0,-0.8073804378509521,Safe_140_near_goal,140
23,0.0,0.03776171803474426,0.0,0.0,0.03776171803474426,Safe_140_near_goal,140
46,0.0,0.49164772033691406,0.0,0.0,0.49164772033691406,Safe_140_near_goal,140
32287,1.4728994369506836,0.0,0.0,0.0,-1.4728994369506836,Safe_140_near_goal,140
32282,0.0,0.0874868631362915,0.0,0.0,0.0874868631362915,Safe_140_near_goal,140
32221,0.26093077659606934,0.0,0.0,0.0,-0.26093077659606934,Safe_140_near_goal,140
32189,0.1270275115966797,0.0,0.0,0.0,-0.1270275115966797,Safe_140_near_goal,140
32073,4.177198886871338,0.0,0.0,0.0,-4.177198886871338,Safe_140_near_goal,140
32021,0.04306948184967041,0.0,0.0,0.0,-0.04306948184967041,Safe_140_near_goal,140
31998,0.0,0.552985668182373,0.0,0.0,0.552985668182373,Safe_140_near_goal,140
2083,15.830379486083984,14.726238250732422,0.0029579754918813705,0.09038572638029052,-1.1041412353515625,Initial_100_first_round,100
21125,6.597568035125732,15.335593223571777,0.0029579754918813705,0.06487775346270919,8.738025188446045,Initial_100_first_round,100
16593,8.154412269592285,4.79294490814209,0.0029579754918813705,0.03829796521637263,-3.3614673614501953,Initial_100_first_round,100
21857,0.0,7.440763473510742,0.0029579754918813705,0.022009595995530873,7.440763473510742,Initial_100_first_round,100
1174,7.405671119689941,0.0,0.0029579754918813705,0.021905793672976515,-7.405671119689941,Initial_100_first_round,100
17211,6.131932735443115,0.0,0.0029579754918813705,0.018138106749305827,-6.131932735443115,Initial_100_first_round,100
5334,0.0,5.277174949645996,0.0029579754918813705,0.015609754167423162,5.277174949645996,Initial_100_first_round,100
4688,5.244716644287109,0.0,0.0029579754918813705,0.015513743295663573,-5.244716644287109,Initial_100_first_round,100
5064,0.0,5.013708591461182,0.0029579754918813705,0.014830427136977242,5.013708591461182,Initial_100_first_round,100
